Bloque,Tick,P_Disparo_X,P_Disparo_Z,P_Recepcion_X,P_Recepcion_Z,E_Validacion
1,8055,15,09741,20,4,775709,20,10,3217
1,8151,-14,88051,20,-4,787439,20,10,09307
1,8244,15,12517,20,4,813682,20,10,31149
1,8339,-14,88456,20,-4,561684,20,10,32287
1,8432,15,20631,20,4,847788,20,10,35852
1,8527,-14,96416,20,-4,711055,20,10,2531
1,8620,15,23241,20,4,809042,20,10,42337
1,8716,-15,01403,20,-4,671055,20,10,34297
1,8810,14,79845,20,4,401949,20,10,3965
1,8904,-15,04882,20,-4,787045,20,10,26178
1,8999,14,7474,20,5,575332,20,9,172068
1,9092,-15,12671,20,-5,011664,20,10,11505
1,9186,15,40262,20,4,128942,20,11,27368
1,9281,-15,16077,20,-4,803143,20,10,35763
1,9375,14,89608,20,4,517228,20,10,37885
1,9469,-15,20583,20,-4,713973,20,10,49185
1,9563,14,96448,20,4,455716,20,10,50876
1,9657,-15,25583,20,-4,637173,20,10,61866
1,9752,14,98528,20,4,830665,20,10,15461
1,9845,-15,27236,20,-4,779293,20,10,49307
1,9941,14,99252,20,4,988987,20,10,00353
1,10036,-14,77532,20,-5,122028,20,9,653287
1,10129,15,10825,20,4,786923,20,10,32132
1,10224,-14,80055,20,-5,463749,20,9,336804
1,10318,15,07557,20,4,832295,20,10,24328
1,10412,-14,87725,20,-4,672393,20,10,20485
1,10506,15,14452,20,4,456858,20,10,68766
1,10600,-14,93378,20,-4,9766,20,9,957179
1,10694,15,16281,20,4,545815,20,10,61699
1,10789,-14,98701,20,-4,963938,20,10,02307
1,10883,15,21657,20,4,619831,20,10,59674
1,10977,-15,0233,20,-4,358305,20,10,66499
1,11071,15,30294,20,4,729372,20,10,57357
1,11166,-15,0444,20,-5,134714,20,9,909681
1,11260,14,78609,20,5,263369,20,9,522722
1,11354,-15,06546,20,-5,060695,20,10,00476
1,11449,14,83466,20,4,904816,20,9,929846
1,11543,-15,12768,20,-4,868886,20,10,25879
1,11638,14,8291,20,4,739898,20,10,0892
1,11731,-15,19075,20,-4,47161,20,10,71914
1,11825,14,92147,20,4,464645,20,10,45683
1,11939,-3,640565,20,-11,69666,20,8,056095
1,12022,11,32962,20,4,561318,20,6,768302
1,12116,-11,08785,20,-4,64999,20,6,437862
1,12209,11,45424,20,4,665596,20,6,788645
